Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2006,1,9,23,30,13.6,53,743,244,1,-5.2,53,743,0,244,26.78,75.11,0.12,902,0.5,57,4,11.9202,9.1589
2006,1,10,0,30,8.3,28,398,62,0,-3.1,28,398,0,62,44.49,85.07,0.12,902,0.5,53,2.3,0,0
2006,1,10,1,30,6.5,0,0,0,0,-3.3,0,0,0,0,49.54,96.28,0.12,903,0.5,52,2.5,0,0
2006,1,10,2,30,6,0,0,0,0,-4.1,0,0,0,0,48.42,108,0.12,903,0.5,51,2.7,0,0
2006,1,10,3,30,5.5,0,0,0,0,-4.7,0,0,0,0,47.77,120.13,0.12,903,0.5,51,2.8,0,0
2006,1,10,4,30,5,0,0,0,0,-5.2,0,0,0,0,47.6,132.48,0.12,903,0.5,50,2.8,0,0
2006,1,10,5,30,4.6,0,0,0,0,-5.7,0,0,0,0,47.34,144.78,0.12,903,0.5,48,2.7,0,0
2006,1,10,6,30,4.2,0,0,0,0,-6,0,0,0,0,47.3,156.55,0.12,903,0.5,47,2.7,0,0
2006,1,10,7,30,3.9,0,0,0,0,-6.4,0,0,0,0,46.96,165.87,0.12,903,0.5,48,2.7,0,0
2006,1,10,8,30,3.7,0,0,0,0,-6.7,0,0,0,0,46.51,166.03,0.12,903,0.5,48,2.7,0,0
2006,1,10,9,30,3.3,0,0,0,0,-7,0,0,0,0,46.99,156.84,0.12,902,0.5,46,2.6,0,0
2006,1,10,10,30,3,0,0,0,0,-7.1,0,0,0,0,47.44,145.1,0.12,902,0.4,44,2.6,0,0
2006,1,10,11,30,2.7,0,0,0,0,-7.2,0,0,0,0,47.98,132.79,0.12,902,0.4,43,2.6,0,0
2006,1,10,12,30,2.4,0,0,0,0,-7.4,0,0,0,0,48.51,120.44,0.12,901,0.4,42,2.6,0,0
2006,1,10,13,30,2.1,0,0,0,0,-7.5,0,0,0,0,49.21,108.29,0.12,902,0.4,42,2.6,0,0
2006,1,10,14,30,2.7,0,0,0,0,-7.6,0,0,0,0,46.77,96.54,0.12,902,0.4,44,2.7,0,0
2006,1,10,15,30,5.2,29,321,55,0,-7.4,29,321,0,55,39.85,85.29,0.12,902,0.4,45,3.5,0,0
2006,1,10,16,30,8.5,62,676,234,0,-7.6,62,676,0,234,31.11,75.29,0.12,903,0.4,47,4,11.414,8.7671
2006,1,10,17,30,11.4,79,821,404,0,-7.6,79,821,0,404,25.76,66.7,0.12,902,0.4,54,3.8,21.2692,16.5304
2006,1,10,18,30,13.7,79,919,535,0,-7.9,79,919,0,535,21.59,60.25,0.12,902,0.4,57,3.3,29.4517,22.9995
2006,1,10,19,30,15.1,83,946,602,0,-8.2,83,946,0,602,19.32,56.72,0.12,901,0.4,53,2.7,33.7856,26.4308
2006,1,10,20,30,15.7,83,947,603,0,-7.9,83,947,0,603,19.04,56.65,0.12,900,0.4,48,2.4,33.8536,26.4849
2006,1,10,21,30,15.8,79,922,539,0,-7.3,79,922,0,539,19.72,60.07,0.12,899,0.4,42,2.3,29.7035,23.1985
2006,1,10,22,30,14.8,71,861,415,0,-6.7,71,861,0,415,22.12,66.42,0.12,899,0.4,36,1.9,21.8968,17.0226
2006,1,10,23,30,14.1,57,731,247,0,-3.4,57,731,0,247,29.64,74.94,0.12,899,0.4,31,1.6,12.0847,9.2881
2006,1,11,0,30,8.3,29,403,65,0,-0.3,29,403,0,65,54.57,84.9,0.12,899,0.4,18,1.3,0,0
2006,1,11,1,30,6.2,0,0,0,0,-2,0,0,0,0,55.79,96.11,0.12,899,0.4,21,1.4,0,0
2006,1,11,2,30,5.2,0,0,0,0,-2.5,0,0,0,0,57.53,107.84,0.12,899,0.4,23,1.5,0,0
2006,1,11,3,30,4.7,0,0,0,0,-3.1,0,0,0,0,56.96,119.98,0.12,899,0.4,23,1.5,0,0
2006,1,11,4,30,4.4,0,0,0,0,-3.7,0,0,0,0,55.73,132.32,0.12,899,0.4,22,1.4,0,0
2006,1,11,5,30,4.2,0,0,0,0,-4.1,0,0,0,0,54.82,144.63,0.12,899,0.4,19,1.4,0,0
2006,1,11,6,30,4,0,0,0,0,-4.3,0,0,0,0,54.85,156.38,0.12,899,0.4,16,1.4,0,0
2006,1,11,7,30,3.8,0,0,0,0,-4.3,0,0,0,0,55.51,165.69,0.12,899,0.4,14,1.3,0,0
2006,1,11,8,30,3.5,0,0,0,0,-4.2,0,0,0,0,57.16,165.93,0.12,898,0.4,12,1.3,0,0
2006,1,11,9,30,3.1,0,0,0,1,-3.9,0,0,0,0,59.97,156.82,0.12,898,0.5,13,1.3,0,0
2006,1,11,10,30,2.8,0,0,0,0,-3.6,0,0,0,0,62.6,145.1,0.12,897,0.5,15,1.4,0,0
2006,1,11,11,30,2.5,0,0,0,0,-3.4,0,0,0,0,65.25,132.8,0.12,897,0.5,15,1.4,0,0
2006,1,11,12,30,2.3,0,0,0,0,-3.1,0,0,0,0,67.38,120.45,0.12,897,0.6,12,1.4,0,0
2006,1,11,13,30,2.2,0,0,0,1,-2.9,0,0,0,0,68.99,108.29,0.12,897,0.7,8,1.5,0,0
2006,1,11,14,30,2.7,0,0,0,7,-2.7,0,0,0,0,67.49,96.53,0.12,898,0.7,11,1.6,0,0
2006,1,11,15,30,5.1,29,310,54,7,-2.1,29,97,7,37,59.68,85.26,0.12,898,0.8,19,2,0,0
2006,1,11,16,30,8.1,61,652,228,0,-1.9,61,652,0,228,49.39,75.24,0.12,899,0.9,23,2.3,11.1261,8.5467
2006,1,11,17,30,11.3,77,797,394,0,-1.8,77,797,0,394,40.16,66.62,0.12,899,0.9,180,2,20.756,16.1327
2006,1,11,18,30,14.2,82,871,515,0,-2.4,82,871,0,515,31.6,60.14,0.12,898,1.1,325,2.1,28.3692,22.1555
2006,1,11,19,30,15.7,81,907,581,8,-2.9,199,501,0,475,27.68,56.58,0.12,897,1.2,311,2.3,26.6767,20.8708
2006,1,11,20,30,16.2,79,917,585,8,-1.8,183,552,0,487,29.07,56.49,0.12,896,1.2,301,2.1,27.3629,21.4085
2006,1,11,21,30,15.8,82,871,519,8,0.1,191,442,0,413,34.38,59.89,0.12,896,1.2,290,2.3,22.7838,17.796
2006,1,11,22,30,14.7,78,790,396,7,2,176,194,0,254,42.22,66.24,0.12,896,1.2,290,2.5,13.4208,10.4351
2006,1,11,23,30,13.9,62,655,234,7,3.6,104,53,0,118,49.82,74.76,0.12,896,1.2,294,2.4,5.7824,4.4457
2006,1,12,0,30,9,29,378,63,7,5.1,32,146,7,46,76.53,84.74,0.12,896,1.3,296,1.3,0,0
2006,1,12,1,30,7.1,0,0,0,7,4.6,0,0,0,0,83.83,95.95,0.12,896,1.3,300,1.2,0,0
2006,1,12,2,30,6,0,0,0,7,4.6,0,0,0,0,90.55,107.68,0.12,896,1.3,309,1.2,0,0
2006,1,12,3,30,5.2,0,0,0,7,4.6,0,0,0,0,96.01,119.83,0.12,896,1.3,319,1.2,0,0
2006,1,12,4,30,4.6,0,0,0,7,4.6,0,0,0,0,100,132.17,0.12,896,1.2,327,1.4,0,0
2006,1,12,5,30,4.3,0,0,0,7,4.3,0,0,0,0,100,144.47,0.12,896,1.2,333,1.6,0,0
2006,1,12,6,30,4,0,0,0,7,4,0,0,0,0,100,156.21,0.12,896,1.2,337,1.8,0,0
2006,1,12,7,30,3.6,0,0,0,3,3.6,0,0,0,0,100,165.51,0.12,896,1.2,341,2,0,0
2006,1,12,8,30,3.3,0,0,0,0,3.3,0,0,0,0,100,165.83,0.12,896,1.1,347,2.3,0,0
2006,1,12,9,30,3.3,0,0,0,3,3.3,0,0,0,0,100,156.79,0.12,896,1.1,354,2.6,0,0
2006,1,12,10,30,3.3,0,0,0,1,3.3,0,0,0,0,100,145.1,0.12,896,1.1,183,2.7,0,0
2006,1,12,11,30,3.1,0,0,0,4,3.1,0,0,0,0,100,132.81,0.12,896,1.1,10,2.9,0,0
2006,1,12,12,30,3.1,0,0,0,4,3.1,0,0,0,0,100,120.45,0.12,896,1.1,14,3.2,0,0
2006,1,12,13,30,2.9,0,0,0,4,2.9,0,0,0,0,100,108.28,0.12,897,1,19,3.1,0,0
2006,1,12,14,30,3.1,0,0,0,3,3.1,0,0,0,0,100,96.51,0.12,897,1,24,3.2,0,0
2006,1,12,15,30,4.9,26,395,59,8,3.5,29,87,7,37,90.6,85.23,0.12,897,1.1,28,3.7,0,0
2006,1,12,16,30,8.1,50,729,236,0,3,50,729,0,236,70.02,75.18,0.12,898,1.1,35,3.9,11.5224,8.8521
2006,1,12,17,30,11.6,62,858,403,0,2.1,62,858,0,403,52.2,66.54,0.12,898,1.1,47,4.1,21.2435,16.5129
2006,1,12,18,30,14,70,913,526,0,1.1,70,913,0,526,41.39,60.03,0.12,898,1.1,53,4.3,28.9939,22.6448
2006,1,12,19,30,15.3,74,936,591,0,0.3,74,936,0,591,35.99,56.43,0.12,897,1.1,56,4.4,33.2162,25.9887
2006,1,12,20,30,15.9,74,936,593,0,-0.1,74,936,0,593,33.53,56.31,0.12,896,1.1,59,4.4,33.3484,26.0935
2006,1,12,21,30,16,76,898,528,0,-0.4,76,898,0,528,32.73,59.7,0.12,896,1.1,62,4.2,29.1601,22.7789
2006,1,12,22,30,15.4,68,841,409,0,-0.5,68,841,0,409,33.79,66.05,0.12,896,1.1,63,3.5,21.6427,16.8308
2006,1,12,23,30,14.9,55,715,245,0,0.6,55,715,0,245,37.65,74.58,0.12,896,1.1,62,2.9,12.0251,9.2482
2006,1,13,0,30,9.6,29,405,67,1,2.8,29,405,0,67,62.48,84.57,0.12,897,1,49,1.5,0,0
2006,1,13,1,30,7.6,0,0,0,0,2.1,0,0,0,0,67.96,95.78,0.12,897,1,45,1.7,0,0
2006,1,13,2,30,6.9,0,0,0,0,1.7,0,0,0,0,69.61,107.52,0.12,898,1,47,1.9,0,0
2006,1,13,3,30,6.5,0,0,0,0,1.2,0,0,0,0,69.12,119.67,0.12,898,1,50,2.1,0,0
2006,1,13,4,30,6.1,0,0,0,0,0.8,0,0,0,0,68.72,132.02,0.12,898,1,55,2.2,0,0
2006,1,13,5,30,5.8,0,0,0,0,0.4,0,0,0,0,68.15,144.31,0.12,898,1,59,2.1,0,0
2006,1,13,6,30,5.4,0,0,0,0,0,0,0,0,0,68.37,156.04,0.12,898,0.9,62,2.1,0,0
2006,1,13,7,30,5,0,0,0,0,-0.2,0,0,0,0,69.06,165.32,0.12,897,0.9,64,2,0,0
2006,1,13,8,30,4.7,0,0,0,0,-0.5,0,0,0,0,69.1,165.71,0.12,897,0.9,63,2,0,0
2006,1,13,9,30,4.5,0,0,0,0,-0.7,0,0,0,0,68.73,156.76,0.12,897,0.9,63,2,0,0
2006,1,13,10,30,4.3,0,0,0,0,-0.9,0,0,0,0,68.78,145.1,0.12,897,0.9,62,2,0,0
2006,1,13,11,30,4.1,0,0,0,0,-1,0,0,0,0,69.16,132.81,0.12,897,0.9,62,2.1,0,0
2006,1,13,12,30,3.8,0,0,0,0,-1.1,0,0,0,0,70.18,120.45,0.12,897,0.9,66,2.1,0,0
2006,1,13,13,30,3.6,0,0,0,0,-1.2,0,0,0,0,70.72,108.27,0.12,898,0.9,72,2,0,0
2006,1,13,14,30,4.2,0,0,0,0,-1.3,0,0,0,0,67.34,96.49,0.12,898,1,74,2.2,0,0
2006,1,13,15,30,6.9,26,385,59,0,-0.8,26,385,0,59,57.8,85.19,0.12,898,1,73,2.8,0,0
2006,1,13,16,30,10.4,52,717,236,0,-0.7,52,717,0,236,45.98,75.12,0.12,898,1,79,3.3,11.5284,8.8577
2006,1,13,17,30,13.5,65,850,404,0,-0.5,65,850,0,404,38.04,66.44,0.12,898,1,99,3.4,21.3131,16.5685
2006,1,13,18,30,15.9,69,918,530,0,-0.2,69,918,0,530,33.51,59.9,0.12,897,1,124,3.7,29.2366,22.8361
2006,1,13,19,30,17.2,74,941,596,0,0.4,74,941,0,596,32.22,56.27,0.12,896,1,143,4,33.5237,26.2311
2006,1,13,20,30,17.4,75,939,598,0,1.4,75,939,0,598,34.11,56.13,0.12,895,1,157,4.2,33.6592,26.3388
2006,1,13,21,30,16.8,72,911,534,0,2.4,72,911,0,534,38.1,59.51,0.12,895,1.1,165,4.3,29.5238,23.0653
2006,1,13,22,30,15.3,65,853,414,0,3.4,65,853,0,414,44.79,65.86,0.12,895,1.1,170,3.9,21.9394,17.0644
2006,1,13,23,30,14.4,53,728,249,0,4.7,53,728,0,249,52.11,74.4,0.12,895,1.1,174,3.5,12.2412,9.4173
2006,1,14,0,30,8.9,32,373,68,0,6.1,32,373,0,68,82.81,84.39,0.12,895,1.1,186,1.6,0,0
2006,1,14,1,30,6.9,0,0,0,7,6.9,0,0,0,0,99.95,95.61,0.12,895,1.1,186,1.1,0,0
2006,1,14,2,30,6.1,0,0,0,7,6.1,0,0,0,0,100,107.36,0.12,895,1.1,176,1,0,0
2006,1,14,3,30,5.6,0,0,0,7,5.6,0,0,0,0,100,119.51,0.12,895,1.1,161,1.1,0,0
2006,1,14,4,30,5.5,0,0,0,8,5.5,0,0,0,0,100,131.86,0.12,895,1.1,151,1.2,0,0
2006,1,14,5,30,5.5,0,0,0,7,5.5,0,0,0,0,100,144.15,0.12,895,1.1,150,1.3,0,0
2006,1,14,6,30,5.6,0,0,0,8,5.6,0,0,0,0,100,155.87,0.12,894,1.1,158,1.3,0,0
2006,1,14,7,30,5.8,0,0,0,8,5.8,0,0,0,0,100,165.13,0.12,894,1.1,173,1.4,0,0
2006,1,14,8,30,6.1,0,0,0,7,6.1,0,0,0,0,100,165.59,0.12,894,1.1,190,1.5,0,0
2006,1,14,9,30,6.2,0,0,0,8,6.2,0,0,0,0,100,156.72,0.12,894,1,200,1.5,0,0
2006,1,14,10,30,6.2,0,0,0,3,6.2,0,0,0,0,100,145.08,0.12,894,1,204,1.3,0,0
2006,1,14,11,30,6,0,0,0,4,6,0,0,0,0,100,132.81,0.12,894,0.9,206,1.3,0,0
2006,1,14,12,30,5.8,0,0,0,1,5.8,0,0,0,0,100,120.44,0.12,894,0.9,206,1.3,0,0
2006,1,14,13,30,5.7,0,0,0,0,5.7,0,0,0,0,100,108.26,0.12,895,1,202,1.4,0,0
2006,1,14,14,30,5.8,0,0,0,0,5.8,0,0,0,0,100,96.46,0.12,895,1.1,189,1.8,0,0
2006,1,14,15,30,6.3,31,299,56,3,6.3,6,0,7,6,100,85.14,0.12,896,1.3,181,2.7,0,0
2006,1,14,16,30,6.9,62,639,227,4,6.9,104,106,0,131,100,75.05,0.12,896,1.5,187,3.5,6.4031,4.9204
2006,1,14,17,30,7.2,78,785,393,7,7.2,47,0,0,47,100,66.34,0.12,896,1.5,204,4,2.4814,1.9292
2006,1,14,18,30,7.3,116,773,505,8,7.3,197,27,0,211,100,59.77,0.12,896,1.3,219,4.2,11.6483,9.0989
2006,1,14,19,30,7.4,119,823,577,7,7.2,235,42,0,259,98.8,56.11,0.12,896,1.1,230,4,14.5796,11.4088
2006,1,14,20,30,7.5,103,875,593,7,6.6,212,21,0,223,93.71,55.95,0.12,895,0.9,237,3.5,12.5628,9.8313
2006,1,14,21,30,7.7,88,883,539,3,5.8,133,0,0,133,87.8,59.32,0.12,895,0.8,241,3.2,7.3613,5.7515
2006,1,14,22,30,7.5,75,844,423,4,5,41,0,0,41,84.45,65.66,0.12,895,0.7,242,2.9,2.1761,1.6928
2006,1,14,23,30,7.3,59,725,257,7,4.5,107,221,0,167,82.58,74.21,0.12,895,0.7,243,2.8,8.2241,6.329
2006,1,15,0,30,4.8,32,418,74,7,4.6,36,103,7,46,98.65,84.21,0.12,896,0.8,239,1.6,0,0
2006,1,15,1,30,3.5,0,0,0,7,3.5,0,0,0,0,100,95.44,0.12,896,0.8,241,1.4,0,0
2006,1,15,2,30,3,0,0,0,4,3,0,0,0,0,100,107.2,0.12,897,0.8,249,1.4,0,0
2006,1,15,3,30,2.5,0,0,0,1,2.5,0,0,0,0,100,119.35,0.12,897,0.8,257,1.5,0,0
2006,1,15,4,30,2.2,0,0,0,4,2.2,0,0,0,0,100,131.7,0.12,897,0.7,261,1.5,0,0
2006,1,15,5,30,1.9,0,0,0,1,1.9,0,0,0,0,100,143.99,0.12,898,0.7,261,1.5,0,0
2006,1,15,6,30,1.7,0,0,0,0,1.7,0,0,0,0,100,155.69,0.12,897,0.8,261,1.6,0,0
2006,1,15,7,30,1.6,0,0,0,4,1.6,0,0,0,0,100,164.93,0.12,897,0.8,262,1.7,0,0
2006,1,15,8,30,1.4,0,0,0,1,1.4,0,0,0,0,100,165.45,0.12,897,0.8,265,1.7,0,0
2006,1,15,9,30,1.2,0,0,0,0,1.2,0,0,0,0,100,156.67,0.12,897,0.7,268,1.6,0,0
2006,1,15,10,30,1,0,0,0,0,1,0,0,0,0,100,145.06,0.12,897,0.7,275,1.5,0,0
2006,1,15,11,30,0.8,0,0,0,0,0.8,0,0,0,0,100,132.79,0.12,897,0.7,283,1.5,0,0
2006,1,15,12,30,0.7,0,0,0,0,0.7,0,0,0,0,100,120.43,0.12,897,0.7,291,1.6,0,0
2006,1,15,13,30,0.8,0,0,0,0,0.8,0,0,0,0,100,108.24,0.12,898,0.6,302,2,0,0
2006,1,15,14,30,1.2,0,0,0,0,1.2,0,0,0,0,100,96.42,0.12,898,0.6,313,2.7,0,0
2006,1,15,15,30,2.2,27,447,65,1,2.2,27,447,0,65,100,85.09,0.12,899,0.5,320,3.5,0,0
2006,1,15,16,30,3.6,50,772,250,0,2.1,50,772,0,250,90.06,74.97,0.12,900,0.5,323,4.2,12.2282,9.3979
2006,1,15,17,30,5.2,60,914,428,1,1.1,60,914,0,428,74.67,66.24,0.12,900,0.4,322,4.6,22.6146,17.5836
2006,1,15,18,30,6.7,66,972,557,0,-0.8,66,972,0,557,58.8,59.63,0.12,899,0.4,320,4.9,30.7742,24.0406
2006,1,15,19,30,7.6,66,1001,627,0,-2.6,66,1001,0,627,48.49,55.94,0.12,898,0.4,318,5.2,35.3242,27.6438
2006,1,15,20,30,7.9,65,1005,631,0,-3.7,65,1005,0,631,43.68,55.76,0.12,898,0.4,316,5.5,35.5804,27.8464
2006,1,15,21,30,7.5,64,992,573,0,-4.3,64,992,0,573,43.11,59.12,0.12,898,0.3,316,5.8,31.7503,24.8099
2006,1,15,22,30,6.6,58,943,449,0,-4.4,58,943,0,449,45.3,65.47,0.12,898,0.3,318,5.9,23.865,18.5685
2006,1,15,23,30,5.9,47,838,278,0,-4.1,47,838,0,278,48.67,74.02,0.12,898,0.3,320,5.9,13.7141,10.5573
2006,1,16,0,30,2.8,28,566,87,0,-2.9,28,566,0,87,65.91,84.03,0.12,899,0.3,326,5.2,0,0
2006,1,16,1,30,1.4,0,0,0,0,-1.3,0,0,0,0,82.2,95.27,0.12,900,0.4,334,5,0,0
2006,1,16,2,30,0.9,0,0,0,0,-0.2,0,0,0,0,92.47,107.03,0.12,900,0.4,343,5.1,0,0
2006,1,16,3,30,0.8,0,0,0,0,0.2,0,0,0,0,95.49,119.19,0.12,901,0.4,348,5.1,0,0
2006,1,16,4,30,0.5,0,0,0,0,0.1,0,0,0,0,96.85,131.54,0.12,901,0.4,351,4.6,0,0
2006,1,16,5,30,-0.1,0,0,0,0,-0.1,0,0,0,0,99.75,143.83,0.12,902,0.3,355,3.9,0,0
2006,1,16,6,30,-0.8,0,0,0,0,-0.8,0,0,0,0,100,155.52,0.12,902,0.3,357,3.2,0,0
2006,1,16,7,30,-1.5,0,0,0,0,-1.5,0,0,0,0,100,164.73,0.12,903,0.3,358,2.9,0,0
2006,1,16,8,30,-1.9,0,0,0,0,-1.9,0,0,0,0,100,165.31,0.12,903,0.3,180,2.9,0,0
2006,1,16,9,30,-2.2,0,0,0,0,-2.2,0,0,0,0,100,156.61,0.12,903,0.3,2,2.9,0,0
2006,1,16,10,30,-2.5,0,0,0,0,-2.5,0,0,0,0,100,145.04,0.12,903,0.4,4,2.9,0,0
2006,1,16,11,30,-2.6,0,0,0,0,-2.6,0,0,0,0,100,132.78,0.12,903,0.4,7,2.9,0,0
2006,1,16,12,30,-2.5,0,0,0,0,-2.5,0,0,0,0,99.86,120.41,0.12,904,0.4,12,2.9,0,0
2006,1,16,13,30,-2.4,0,0,0,0,-2.9,0,0,0,0,96.71,108.21,0.12,904,0.5,16,2.9,0,0
2006,1,16,14,30,-1.7,0,0,0,0,-3.2,0,0,0,0,89.38,96.38,0.12,905,0.5,22,3.1,0,0
2006,1,16,15,30,0.4,25,482,67,1,-3.5,25,482,0,67,74.81,85.03,0.12,905,0.5,30,3.5,0,0
2006,1,16,16,30,3.7,47,794,254,1,-4,47,794,0,254,56.99,74.89,0.12,906,0.5,41,4,12.4326,9.5563
2006,1,16,17,30,7,57,909,425,0,-6.9,57,909,0,425,36.55,66.12,0.12,906,0.6,51,4.5,22.4771,17.4786
2006,1,16,18,30,9.2,66,957,552,0,-10.3,66,957,0,552,24.19,59.48,0.12,905,0.6,53,4.2,30.5242,23.8473
2006,1,16,19,30,10.5,69,981,621,0,-11.3,69,981,0,621,20.46,55.76,0.12,905,0.6,47,3.5,35.0165,27.4051
2006,1,16,20,30,11.3,68,977,621,0,-11.1,68,977,0,621,19.72,55.56,0.12,904,0.7,38,3.1,35.0499,27.4335
2006,1,16,21,30,11.5,69,946,558,1,-10.7,69,946,0,558,20.07,58.91,0.12,904,0.7,30,3,30.9555,24.1915
2006,1,16,22,30,11.1,63,885,434,0,-10.3,63,885,0,434,21.28,65.26,0.12,905,0.8,27,2.7,23.1042,17.9797
2006,1,16,23,30,10.7,54,754,264,4,-8.8,110,212,0,169,24.6,73.83,0.12,905,0.9,29,2.4,8.3515,6.4312
2006,1,17,0,30,6,33,425,79,7,-3.2,38,96,7,49,51.59,83.85,0.12,905,0.9,44,1.2,0,0
2006,1,17,1,30,4.2,0,0,0,7,-3.4,0,0,0,0,57.71,95.09,0.12,906,0.8,46,1.2,0,0
2006,1,17,2,30,3.1,0,0,0,7,-4.2,0,0,0,0,58.9,106.86,0.12,906,0.8,43,1.3,0,0
2006,1,17,3,30,2.5,0,0,0,4,-5,0,0,0,0,57.93,119.03,0.12,906,0.8,39,1.4,0,0
2006,1,17,4,30,2.7,0,0,0,7,-5.3,0,0,0,0,55.44,131.38,0.12,907,0.9,36,1.5,0,0
2006,1,17,5,30,3,0,0,0,7,-5.7,0,0,0,0,52.89,143.66,0.12,907,0.9,36,1.6,0,0
2006,1,17,6,30,3,0,0,0,7,-5.8,0,0,0,0,52.37,155.33,0.12,906,0.9,39,1.6,0,0
2006,1,17,7,30,2.5,0,0,0,1,-6,0,0,0,0,53.3,164.52,0.12,906,0.9,43,1.6,0,0
2006,1,17,8,30,2.2,0,0,0,1,-6.6,0,0,0,0,52.19,165.16,0.12,906,0.9,44,1.5,0,0
2006,1,17,9,30,2,0,0,0,1,-6.9,0,0,0,0,51.6,156.55,0.12,906,0.9,41,1.5,0,0
2006,1,17,10,30,1.7,0,0,0,0,-7.1,0,0,0,0,52.16,145.01,0.12,906,0.8,39,1.6,0,0
2006,1,17,11,30,1.5,0,0,0,1,-7.2,0,0,0,0,52.36,132.75,0.12,906,0.8,40,1.6,0,0
2006,1,17,12,30,1.3,0,0,0,8,-7.3,0,0,0,0,52.83,120.39,0.12,906,0.8,44,1.7,0,0
2006,1,17,13,30,1.2,0,0,0,7,-7.3,0,0,0,0,53.05,108.18,0.12,906,0.8,48,1.7,0,0
2006,1,17,14,30,2.1,0,0,0,7,-7.2,0,0,0,0,50.38,96.34,0.12,906,0.8,50,1.7,0,0
2006,1,17,15,30,4.7,27,424,64,7,-6.2,31,116,7,41,45.15,84.97,0.12,906,0.8,51,2.2,0,0
2006,1,17,16,30,7.5,53,747,249,4,-7.1,105,164,0,148,34.82,74.8,0.12,907,0.7,51,2.6,7.2499,5.5736
2006,1,17,17,30,9.9,65,874,421,3,-7.6,153,386,0,310,28.45,66.01,0.12,906,0.7,58,2.2,16.4091,12.7612
2006,1,17,18,30,12,78,916,545,3,-5.8,186,477,0,430,28.3,59.33,0.12,906,0.7,81,1.2,23.7983,18.5941
2006,1,17,19,30,13.3,82,940,614,1,-5.4,82,940,0,614,26.83,55.58,0.12,904,0.7,172,0.8,34.6516,27.1215
2006,1,17,20,30,14.1,84,939,618,0,-5.6,84,939,0,618,25.12,55.35,0.12,903,0.7,250,1.2,34.9153,27.3304
2006,1,17,21,30,14.1,83,902,551,3,-5.3,212,390,0,414,25.69,58.7,0.12,902,0.8,252,1.7,22.9937,17.9713
2006,1,17,22,30,13.2,75,845,431,7,-4.7,107,632,0,374,28.46,65.06,0.12,902,0.8,245,1.5,19.9397,15.5198
2006,1,17,23,30,12.5,60,727,265,3,-1.4,98,360,0,199,38.05,73.63,0.12,902,0.8,241,1.2,9.8522,7.5893
2006,1,18,0,30,8.3,34,431,81,7,1,38,183,7,58,60.13,83.67,0.12,902,0.9,240,1.1,0,0
2006,1,18,1,30,7.2,0,0,0,7,0.1,0,0,0,0,60.87,94.92,0.12,902,1,239,1.1,0,0
2006,1,18,2,30,6.9,0,0,0,7,0.2,0,0,0,0,62.43,106.7,0.12,902,1.1,238,1,0,0
2006,1,18,3,30,6.7,0,0,0,7,-0.1,0,0,0,0,61.99,118.87,0.12,902,1.1,236,1,0,0
2006,1,18,4,30,6.4,0,0,0,7,-0.3,0,0,0,0,62.2,131.22,0.12,902,1.1,233,0.9,0,0
2006,1,18,5,30,6,0,0,0,7,-0.5,0,0,0,0,63.03,143.5,0.12,902,1,229,0.9,0,0
2006,1,18,6,30,5.3,0,0,0,7,-0.7,0,0,0,0,65.1,155.15,0.12,902,1,227,0.8,0,0
2006,1,18,7,30,4.7,0,0,0,7,-1.1,0,0,0,0,66.17,164.31,0.12,901,0.9,227,0.8,0,0
2006,1,18,8,30,4.1,0,0,0,7,-1.2,0,0,0,0,68.21,165,0.12,901,0.8,226,0.8,0,0
2006,1,18,9,30,3.6,0,0,0,7,-1.3,0,0,0,0,70.27,156.47,0.12,900,0.6,222,0.8,0,0
2006,1,18,10,30,3,0,0,0,7,-1.4,0,0,0,0,73.08,144.97,0.12,900,0.6,224,0.8,0,0
2006,1,18,11,30,2.5,0,0,0,7,-1.4,0,0,0,0,75.47,132.72,0.12,900,0.5,232,0.9,0,0
2006,1,18,12,30,2.1,0,0,0,0,-1.4,0,0,0,0,77.45,120.36,0.12,900,0.5,237,0.8,0,0
2006,1,18,13,30,1.8,0,0,0,0,-1.5,0,0,0,0,78.78,108.14,0.12,900,0.5,231,0.8,0,0
2006,1,18,14,30,2.1,0,0,0,1,-1.4,0,0,0,0,77.46,96.28,0.12,900,0.7,227,0.8,0,0
2006,1,18,15,30,3.9,27,396,62,0,-0.4,27,396,0,62,73.59,84.9,0.12,901,1,233,1.3,0,0
2006,1,18,16,30,6.3,53,714,241,0,0.5,53,714,0,241,66.32,74.7,0.12,901,1.2,245,2.3,11.8161,9.0855
2006,1,18,17,30,8,67,837,409,0,3.2,67,837,0,409,71.47,65.88,0.12,901,1.3,252,3.4,21.6711,16.8554
2006,1,18,18,30,9,73,902,536,7,5.9,146,616,0,461,81.02,59.17,0.12,900,1.3,257,4.1,25.5371,19.9543
2006,1,18,19,30,9.8,79,928,606,7,7.1,196,532,0,498,83.15,55.39,0.12,899,1.2,263,4.3,28.1303,22.0191
2006,1,18,20,30,10.3,78,937,613,8,7.1,200,525,0,500,80.28,55.14,0.12,898,1.1,268,4.5,28.2764,22.1356
